Date,SitNum,Landmark,Bearing,Zone,Reticle,How.Measured,Min,Best,Max,Observer,How.Seen,Cue,Class,Species,Behavior,Demo,Calves,Acoustic,Comment,X,Y,KM,Boundary,Boundary.KM,Effort.Obs,Eff.Scan,Eye.Height
2021-09-06 07:12:51,1595,S Squally (medium),166,2.5,4,Binocs,1,1,1,April Howeling,Eye,Blow,MarMam,Humpback,Travel-W,NA,-1,No,NA,-129.370411132763,53.2328859782688,0.460397871220409,shore,6.44193769253608,1,1,9.89245
2021-09-06 09:22:38,1598,Pitt - Cherry Islets (close) ,316,0.1,20,Binocs,2,2,2,Chenoah Shine,Eye,Blow,MarMam,Humpback,Travel-S,NA,-1,Can't check now,NA,-129.372986129181,53.2374595456954,0.0865691369538623,shore,9.20928366012891,1,1,8.60196666666667
2021-09-06 18:02:40,1599,Pitt - Union Pass (medium),332,7.2,0.75,Binocs,1,1,1,Chenoah Shine,BigEyes,Body,MarMam,Dall's porpoise,Milling,NA,-1,No,NA,-129.384578646329,53.2509644760296,1.77283281729436,horizon,10.8511451186376,1,1,9.25033333333333
2021-09-06 18:06:49,1600,Pitt - Twartz (medium),287,8.7,0.65,Big Eyes,1,1,1,Chenoah Shine,BigEyes,Body,MarMam,Humpback whale,Milling,NA,-1,No,NA,-129.438429851067,53.2490218112011,4.62115728485369,shore,9.60217520399702,1,1,9.27653333333333
2021-09-06 18:10:55,1601,CMP - Penders (medium),187,10.6,0.2,Big Eyes,1,1,1,Chenoah Shine,BigEyes,Blow,MarMam,Baleen spp.,Milling,NA,-1,Can't check now,NA,-129.384417619238,53.1767762731645,6.74139173658795,horizon,10.8841359621901,1,1,9.30666666666666
