Date,SitNum,Landmark,Bearing,Zone,Reticle,How.Measured,Min,Best,Max,Observer,How.Seen,Cue,Class,Species,Behavior,Demo,Calves,Acoustic,Comment,X,Y,KM,Boundary,Boundary.KM,Effort.Obs,Eff.Scan,Eye.Height
2021-09-09 07:16:34,1637,N/A,164,-0.1,14,Binocs,1,1,1,Janie Wray,Eye,Body,MarMam,Harbour seal,Milling,NA,-1,No,NA,-129.371517552381,53.2357191449501,0.136714139524313,shore,6.15696141153451,1,1,9.6141
2021-09-09 09:02:53,1638,N/A,187,10.7,17,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Travel-W,NA,-1,Can't check now,NA,-129.37305927903,53.2321426304221,0.533426748143255,horizon,11.277963324043,1,1,9.99235
2021-09-09 13:13:55,1639,N/A,292,6.2,8,Big Eyes,3,3,3,Janie Wray,BigEyes,Body,MarMam,Humpback,Travel-W,NA,-1,Can't check now,NA,-129.380727345926,53.2389899286328,0.620983381101152,horizon,8.57323583485866,1,1,5.77425
2021-09-09 13:16:25,1640,N/A,172,13.5,12,Big Eyes,9,9,9,Janie Wray,BigEyes,Body,MarMam,Dall's porpoise,Milling,NA,-1,No,NA,-129.371182076575,53.2330620427793,0.431326301462752,horizon,8.54851648347482,1,1,5.741
2021-09-09 13:21:27,1641,N/A,266,-0.1,7,Big Eyes,2,2,2,Janie Wray,BigEyes,Blow,MarMam,Humpback,Travel-W,NA,-1,Can't check now,NA,-129.382345929769,53.2364700503952,0.685246212535777,shore,7.77601943102052,1,1,5.67905
2021-09-09 13:24:37,1642,N/A,172,-0.1,4.25,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Travel-W,NA,-1,Can't check now,NA,-129.369940934715,53.2277764950658,1.02533785976801,horizon,8.47314964638102,1,1,5.64021666666667
2021-09-09 14:06:13,1643,N/A,318,-0.1,4.5,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Sleeping,NA,-1,Can't check now,NA,-129.381353809001,53.2430618425311,0.922829475918024,horizon,8.19338995123739,1,1,5.27391666666667
2021-09-09 14:10:01,1644,N/A,323,-0.1,1.9,Big Eyes,2,2,2,Janie Wray,BigEyes,Blow,MarMam,Humpback,Sleeping,NA,-1,Can't check now,NA,-129.38764438863,53.249258329017,1.72228779835406,horizon,8.17628285218807,1,1,5.25191666666667
2021-09-09 14:16:43,1645,N/A,235,-0.1,0.01,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Baleen spp.,Active,NA,-1,Can't check now,NA,-129.460592839374,53.1997747140118,7.19704559510597,horizon,8.15418509870549,1,1,5.22356666666667
2021-09-09 14:17:57,1646,N/A,321,-0.1,7,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Travel-S,NA,-1,Can't check now,NA,-129.378076208292,53.2413291816051,0.634299839274113,horizon,8.1522595927074,1,1,5.2211
2021-09-09 17:10:11,1647,N/A,346,-0.1,4,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Fin,Active,NA,-1,Can't check now,NA,-129.376746704689,53.2480943355196,1.28397540309853,shore,6.88841325575459,1,1,7.00748333333333
2021-09-09 17:13:42,1649,N/A,285,-0.1,0.025,Big Eyes,12,12,12,Janie Wray,BigEyes,Blow,MarMam,Humpback,BubbleNet,NA,-1,Can't check now,NA,-129.48673438113,53.2552315204748,7.90611215953953,horizon,9.49228191159091,1,1,7.0786
2021-09-09 18:10:34,1650,N/A,290,-0.1,0.01,Big Eyes,12,12,12,Janie Wray,BigEyes,Blow,MarMam,Humpback,BubbleNet,NA,-1,Definitely,NA,-129.497084193803,53.2640646306687,8.86045186557695,shore,9.36492125764382,1,1,8.16363333333333
2021-09-09 18:13:23,1651,N/A,173,-0.1,0.075,Big Eyes,1,1,1,Janie Wray,BigEyes,Body,MarMam,Humpback,Active,NA,-1,No,NA,-129.358281446675,53.1696226803379,7.54348110772185,horizon,10.2270625093938,1,1,8.2169
2021-09-09 19:15:09,1652,N/A,301,-0.1,1.8,Big Eyes,1,1,1,Janie Wray,BigEyes,Body,MarMam,Humpback,Active,NA,-1,No,NA,-129.408253623738,53.2499020864324,2.8107068969446,shore,10.1469829923695,1,1,9.23825
2021-09-09 19:16:56,1653,N/A,293,-0.1,0.5,Big Eyes,12,12,12,Janie Wray,BigEyes,Body,MarMam,Humpback,BubbleNet,NA,-1,Definitely,NA,-129.442149832495,53.2546799520452,5.07006180592745,shore,9.34719681275358,1,1,9.26313333333333
2021-09-09 19:18:43,1654,N/A,246,-0.1,0.075,Big Eyes,2,2,2,Janie Wray,BigEyes,Body,MarMam,Fin,Active,NA,-1,Can't check now,NA,-129.48307582451,53.2072720137308,8.09267659790466,horizon,10.8722298137986,1,1,9.28631666666667
