Date,SitNum,Landmark,Bearing,Zone,Reticle,How.Measured,Min,Best,Max,Observer,How.Seen,Cue,Class,Species,Behavior,Demo,Calves,Acoustic,Comment,X,Y,KM,Boundary,Boundary.KM,Effort.Obs,Eff.Scan,Eye.Height
2021-07-31 09:04:15,818,N/A,240,-0.1,20,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Milling,NA,-1,Can't check now,NA,-129.376820445407,53.2352629920079,0.364346714098672,shore,10.0220856442063,1,1,7.85
2021-07-31 12:09:18,820,N/A,143,-0.1,0.01,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Milling,NA,-1,Can't check now,NA,-129.342985606298,53.2137857137807,3.22050751053659,shore,3.23361418827462,1,1,8.7637
2021-07-31 12:15:45,822,N/A,156,-0.1,3.25,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Robust,NA,-1,Can't check now,NA,-129.362632732777,53.2241955077459,1.54765213595893,shore,3.94506366427898,1,1,8.75675
2021-07-31 13:08:08,823,N/A,140,-0.1,0.01,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Active,NA,-1,Can't check now,NA,-129.340529351454,53.2143892319663,3.26975330007712,shore,3.2835858597968,1,1,8.60533333333333
2021-07-31 17:03:48,829,N/A,185,-0.1,5.5,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Fin,Active,NA,-1,Can't check now,NA,-129.373347905838,53.2282488560349,0.966469046186837,horizon,9.19225621690526,1,1,6.6382
2021-07-31 17:09:02,831,N/A,197,-0.1,0.15,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Fin,Active,NA,-1,Can't check now,NA,-129.397690066748,53.1867686609712,5.83375552339454,horizon,9.17123012615509,1,1,6.60786666666667
2021-07-31 17:14:58,832,N/A,209,-0.1,0.025,Big Eyes,7,7,7,Janie Wray,BigEyes,Blow,MarMam,Humpback,Active,NA,-1,Can't check now,NA,-129.427369836845,53.1771923283456,7.59586025472134,horizon,9.15059623082575,1,1,6.57816666666667
2021-07-31 17:18:37,833,N/A,140,-0.1,13,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Travel-N,NA,-1,Can't check now,NA,-129.367923874483,53.233933118374,0.43101722687048,shore,3.28025268989238,1,1,6.56253333333333
2021-07-31 18:04:47,834,Gil Mtn (close),155,0.4,11,Big Eyes,1,1,1,Grace Baer,BigEyes,Blow,MarMam,Fin,Travel-E,NA,0,Can't check now,NA,-129.369046915638,53.2330027497062,0.478560952740278,shore,3.6734568511594,1,1,6.19121666666667
2021-07-31 18:11:11,836,CMP - Penders (far),188,-0.1,0.35,Big Eyes,1,1,1,Grace Baer,BigEyes,Blow,MarMam,Humpback,Active,NA,0,No,NA,-129.381336764291,53.1974927976713,4.42871625094225,horizon,8.87064150209126,1,1,6.18181666666667
