Date,SitNum,Landmark,Bearing,Zone,Reticle,How.Measured,Min,Best,Max,Observer,How.Seen,Cue,Class,Species,Behavior,Demo,Calves,Acoustic,Comment,X,Y,KM,Boundary,Boundary.KM,Effort.Obs,Eff.Scan,Eye.Height
2021-07-25 07:07:14,689,N/A,156,-0.1,6,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Active,NA,-1,Can't check now,NA,-129.364926052381,53.2272785089368,1.17209150296288,shore,3.94684813546818,1,1,10.3670333333333
2021-07-25 07:12:11,690,N/A,238,-0.1,0.01,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Active,NA,-1,Can't check now,NA,-129.489451002329,53.1929481977545,9.21842528493829,shore,9.46297610510423,1,1,10.4202833333333
2021-07-25 07:15:15,691,N/A,293,-0.1,0.01,Big Eyes,5,5,5,Janie Wray,BigEyes,Blow,MarMam,Humpback,Active,NA,-1,Can't check now,NA,-129.498094656735,53.2688468575785,9.11826429472573,shore,9.34562220810767,1,1,10.44275
2021-07-25 07:17:13,692,N/A,277,-0.1,0.01,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Active,NA,-1,Can't check now,NA,-129.497613892062,53.2460589754362,8.42417576716171,shore,8.57538840403913,1,1,10.4527333333333
2021-07-25 08:02:54,695,N/A,274,-0.1,0.01,Big Eyes,4,4,4,Janie Wray,BigEyes,Blow,MarMam,Humpback,Active,NA,-1,Can't check now,NA,-129.49133101847,53.2418312147181,7.96228762020801,shore,8.07691841826162,1,1,10.6626
2021-07-25 08:05:00,696,N/A,238,-0.1,0.01,Big Eyes,1,1,1,Janie Wray,BigEyes,Heard,MarMam,Humpback,BubbleNet,NA,-1,Definitely,NA,-129.489530970385,53.1929182121728,9.22470622095102,shore,9.45372759237218,1,1,10.659
2021-07-25 08:06:51,697,N/A,222,-0.1,0.01,Big Eyes,1,1,1,Janie Wray,BigEyes,Heard,MarMam,Humpback,Robust,NA,-1,Definitely,NA,-129.470316595331,53.1715630260447,9.77859701525677,shore,10.1213393983216,1,1,10.66305
2021-07-25 09:05:34,698,N/A,273,-0.1,0.01,Big Eyes,4,4,4,Janie Wray,BigEyes,Blow,MarMam,Humpback,Active,NA,-1,Definitely,NA,-129.491163243602,53.2405757767859,7.94260174884474,shore,8.06196512473328,1,1,10.3950666666667
2021-07-25 09:06:43,699,N/A,259,-0.1,0.01,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Active,NA,-1,No,NA,-129.49236982858,53.2228455798539,8.1620450599494,shore,8.29550442121121,1,1,10.3925833333333
2021-07-25 09:10:31,700,N/A,187,-0.1,14,Big Eyes,5,5,5,Janie Wray,BigEyes,Body,MarMam,Dall's porpoise,Active,NA,-1,No,NA,-129.373285993213,53.2310375203338,0.65733864160853,horizon,11.4810613021411,1,1,10.3554833333333
