Date,SitNum,Landmark,Bearing,Zone,Reticle,How.Measured,Min,Best,Max,Observer,How.Seen,Cue,Class,Species,Behavior,Demo,Calves,Acoustic,Comment,X,Y,KM,Boundary,Boundary.KM,Effort.Obs,Eff.Scan,Eye.Height
2021-07-26 07:01:37,722,N/A,334,0.2,5,Binocs,1,1,1,Chenoah Shine,BigEyes,Breach,MarMam,Humpback,Robust,NA,-1,Definitely,NA,-129.37453181302,53.2399046010789,0.372039652299718,horizon,11.1111937416882,1,1,9.69901666666667
2021-07-26 07:14:13,724,Pitt - Mt Hulke (medium),284,9.1,0.01,Big Eyes,1,1,1,Chenoah Shine,BigEyes,Blow,MarMam,Humpback,Active,NA,-1,Can't check now,NA,-129.506722756775,53.2569156353493,9.24265533161726,shore,9.54208559845981,1,1,9.87403333333333
2021-07-26 08:14:28,726,Gil Mtn (medium),167,6.2,1.1,Big Eyes,1,1,1,Chenoah Shine,Binocs,PecSlap,MarMam,Humpback,Robust,NA,-1,Can't check now,NA,-129.35997599248,53.2055121351613,3.58499317703367,shore,6.62422564233768,1,1,10.4608666666667
2021-07-26 09:03:05,727,Gil Mtn (medium),170,0.9,3.25,Binocs,1,1,1,Chenoah Shine,Binocs,Blow,MarMam,Humpback,Travel-N,NA,-1,Can't check now,NA,-129.370544152403,53.2316756516906,0.590389755146514,shore,6.7,1,1,10.55825
2021-07-26 09:06:01,728,Pitt - Mt Hulke (medium),272,8.5,0.075,Big Eyes,1,1,1,Chenoah Shine,BigEyes,Blow,MarMam,Humpback,Travel-S,NA,-1,Can't check now,NA,-129.48278002899,53.2391623242139,7.37781955590909,shore,8.15195521287299,1,1,10.5518333333333
2021-07-26 09:18:23,729,Pitt - Mt Hulke (medium),229,5.7,1.1,Big Eyes,2,2,2,Chenoah Shine,BigEyes,Blow,MarMam,Fin,Travel-W,NA,-1,Can't check now,NA,-129.417129693576,53.2134550090116,3.97565711292315,shore,9.49101853528508,1,1,10.49
2021-07-26 13:07:47,731,S Squally (far),161,4.2,0.025,Big Eyes,1,1,1,Grace Baer,BigEyes,Blow,MarMam,Humpback,Active,NA,-1,Possibly,NA,-129.346652248451,53.1926932227871,5.20296863559271,shore,5.36254416213724,1,1,6.56311666666667
2021-07-26 13:11:03,732,S Squally (far),176,7.4,0.01,Big Eyes,6,7,7,Grace Baer,BigEyes,Blow,MarMam,Humpback,BubbleNet,NA,-1,Definitely,NA,-129.363613811391,53.164408819741,8.08726283889365,horizon,9.10187234053779,1,1,6.5083
2021-07-26 13:18:22,734,N/A,323,-0.1,40,Binocs,1,1,1,Grace Baer,Eye,Body,MarMam,Stellar's sea lion,Travel-S,NA,0,No,NA,-129.372373962964,53.2371308577326,0.0321703248316289,horizon,9.02149991210849,1,1,6.39386666666667
2021-07-26 14:06:40,736,CMP - Penders (far),182,5.8,0.6,Big Eyes,1,1,1,Grace Baer,BigEyes,Blow,MarMam,Humpback,Travel-S,NA,-1,Can't check now,NA,-129.373889160513,53.2059493046158,3.44662340201428,horizon,8.57725604874884,1,1,5.77966666666667
2021-07-26 14:07:16,737,CMP - Penders (far),195,0.7,0.8,Binocs,1,1,1,Grace Baer,BigEyes,Blow,MarMam,Humpback,Active,NA,-1,No,NA,-129.376435610302,53.2271783329749,1.12008864839259,horizon,8.57275328250001,1,1,5.7736
2021-07-26 14:09:41,738,CMP - Bangarangs (medium),209,1.2,1.6,Big Eyes,1,1,1,Grace Baer,BigEyes,Blow,MarMam,Humpback,Travel-S,NA,-1,No,NA,-129.38713171354,53.2206507296107,2.06751307318844,horizon,8.55659064758925,1,1,5.75185
2021-07-26 17:17:31,741,N/A,320,-0.1,0.05,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Active,NA,-1,Can't check now,NA,-129.441873592754,53.2866591775521,7.23196444777123,horizon,9.37737953054191,1,1,6.90826666666667
2021-07-26 17:19:12,742,N/A,313,-0.1,7,Big Eyes,1,1,1,Janie Wray,BigEyes,Body,MarMam,Stellar's sea lion,Milling,NA,-1,No,NA,-129.381132266393,53.2419500441528,0.824138654475308,shore,9.06985347045151,1,1,6.933
2021-07-26 18:10:06,743,N/A,163,-0.1,1.7,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Travel-N,NA,-1,Can't check now,NA,-129.361769770955,53.21670947327,2.34963680781213,shore,5.95564624650933,1,1,7.6965
2021-07-26 19:04:11,745,N/A,195,7.3,0.65,Big Eyes,1,1,1,Chenoah Shine,BigEyes,Blow,MarMam,Humpback,Travel-W,NA,-1,Can't check now,NA,-129.389133286475,53.1988148849417,4.38789886933132,horizon,10.4132659885969,1,1,8.51883333333333
2021-07-26 19:06:44,746,Otter (medium),218,12.2,0.25,Big Eyes,1,1,1,Chenoah Shine,BigEyes,Blow,MarMam,Humpback,Travel-W,NA,-1,Can't check now,NA,-129.427948103718,53.1940914437013,6.04400852383215,shore,10.2901310278631,1,1,8.5478
2021-07-26 19:08:47,747,Otter (medium),225,10.3,0.9,Big Eyes,2,2,2,Chenoah Shine,BigEyes,Blow,MarMam,Humpback,Robust,NA,1,Possibly,NA,-129.412658792507,53.2126083684264,3.82214853967194,shore,9.96803976134948,1,1,8.5724
2021-07-26 19:18:35,749,CMP - Southern Peaks (medium),183,2.2,2,Big Eyes,1,1,1,Chenoah Shine,Eye,Blow,MarMam,Humpback,Travel-E,NA,-1,No,NA,-129.374059046155,53.2143365494676,2.51454705162644,horizon,10.5155455030571,1,1,8.687
