Date,SitNum,Landmark,Bearing,Zone,Reticle,How.Measured,Min,Best,Max,Observer,How.Seen,Cue,Class,Species,Behavior,Demo,Calves,Acoustic,Comment,X,Y,KM,Boundary,Boundary.KM,Effort.Obs,Eff.Scan,Eye.Height
2021-07-10 11:30:15,313,N/A,-34.9,12.5,0.77,,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-10 11:30:12,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,7.90025
2021-07-10 11:31:13,314,N/A,-21.07,-0.1,-0.34,,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-10 11:31:11,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,7.88553333333333
2021-07-10 11:32:13,315,N/A,-35.29,-0.1,0.78,,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-10 11:32:11,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,7.86975
2021-07-10 11:33:24,316,N/A,-43.01,-0.1,1.37,,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-10 11:33:23,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,7.852
2021-07-10 11:34:26,317,N/A,-53.69,-0.1,1.73,,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-10 11:34:24,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,7.83606666666667
2021-07-10 11:34:52,318,N/A,-64.32,-0.1,1.39,,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-10 11:34:50,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,7.82913333333333
2021-07-10 11:35:18,319,N/A,-73.93,-0.1,0.65,,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-10 11:35:16,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,7.8219
2021-07-10 11:35:39,320,N/A,-83.07,-0.1,-0.42,,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-10 11:35:37,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,7.81595
2021-07-10 11:36:34,321,N/A,-92.09,-0.1,-1.7,,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-10 11:36:33,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,7.80263333333333
2021-07-10 11:36:57,322,N/A,-101.02,-0.1,-3.05,,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-10 11:36:56,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,7.79765
