Date,SitNum,Landmark,Bearing,Zone,Reticle,How.Measured,Min,Best,Max,Observer,How.Seen,Cue,Class,Species,Behavior,Demo,Calves,Acoustic,Comment,X,Y,KM,Boundary,Boundary.KM,Effort.Obs,Eff.Scan,Eye.Height
2021-07-12 07:12:24,400,N/A,268,-0.1,11,Binocs,4,4,4,Janie Wray,Binocs,Body,MarMam,Dall's porpoise,Active,NA,-1,No,NA,-129.374696411376,53.2368453564805,0.174161170573341,shore,7.9666314701687,1,1,9.6564
2021-07-12 09:10:57,401,N/A,NA,-0.1,NA,,3,3,3,Janie Wray,Other,Blow,MarMam,Dall's porpoise,Active,NA,-1,No,NA,NA,NA,NA,NA,NA,1,1,10.24895
2021-07-12 09:17:17,402,N/A,NA,-0.1,NA,,1,1,1,Janie Wray,Other,Blow,MarMam,Dall's porpoise,Active,NA,-1,No,NA,NA,NA,NA,NA,NA,1,1,10.23
2021-07-12 10:15:36,403,N/A,-37.37,-0.1,0.91,,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-12 10:15:35,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,10.0758
2021-07-12 10:16:13,404,N/A,-44.39,-0.1,1.37,,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-12 10:16:11,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,10.0684
2021-07-12 10:16:39,405,N/A,-54.9,-0.1,1.53,,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-12 10:16:36,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,10.0632
2021-07-12 10:17:02,406,N/A,-64.4,-0.1,1.2,,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-12 10:17:00,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,10.0585666666667
2021-07-12 10:17:30,407,N/A,-74.19,-0.1,0.25,,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-12 10:17:27,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,10.0525
2021-07-12 10:17:55,408,N/A,-83.24,-0.1,-0.94,,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-12 10:17:53,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,10.0470833333333
2021-07-12 10:18:21,409,N/A,-92.17,-0.1,-2.24,,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-12 10:18:19,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,10.04145
