Date,SitNum,Landmark,Bearing,Zone,Reticle,How.Measured,Min,Best,Max,Observer,How.Seen,Cue,Class,Species,Behavior,Demo,Calves,Acoustic,Comment,X,Y,KM,Boundary,Boundary.KM,Effort.Obs,Eff.Scan,Eye.Height
2021-07-22 07:16:15,639,N/A,200,10.8,0.55,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Travel-E,NA,-1,Can't check now,NA,-129.398592806987,53.1933051813675,5.16272237726463,horizon,11.1747264775714,1,1,9.81025
2021-07-22 12:08:29,649,Pitt - MtNicklBunk (far),245,6.3,2.2,Big Eyes,1,1,1,Grace Baer,BigEyes,Body,MarMam,Humpback,Travel-S,NA,-1,Can't check now,NA,-129.395709692599,53.2303038042139,1.73640277551616,horizon,8.70966154093514,1,1,5.95948333333333
2021-07-22 12:18:50,652,CMP - Bangarangs (medium),244,-0.1,1,Binocs,1,1,1,Grace Baer,Binocs,Blow,MarMam,Humpback,Active,NA,-1,Can't check now,NA,-129.385137739357,53.2330885427921,0.967446169682995,horizon,8.71125684182627,1,1,5.96166666666667
2021-07-22 13:16:11,653,CMP - Bangarangs (far),185,9.5,0.01,Big Eyes,1,1,1,Chenoah Shine,Binocs,Blow,MarMam,Humpback,Active,NA,-1,No,NA,-129.382684075938,53.1643798657819,8.10159510696056,horizon,9.11710325869565,1,1,6.5301
2021-07-22 13:21:50,654,CMP - Southern Peaks (medium),190,7.4,0.45,Big Eyes,1,1,1,Chenoah Shine,Binocs,Blow,MarMam,Humpback,Travel-E,NA,-1,No,NA,-129.383101490416,53.1995003768712,4.22638295425683,horizon,9.14665406057335,1,1,6.5725
2021-07-22 14:14:17,656,CMP - Southern Peaks (far),179,-0.1,0.1,Binocs,1,1,1,Grace Baer,Binocs,Blow,MarMam,Baleen spp.,Active,NA,-1,No,NA,-129.370980709239,53.1990938222406,4.20811728453748,horizon,9.31531001067265,1,1,6.81711666666667
2021-07-22 17:04:42,658,Fin - North Shore (medium),357,1,0.6,Binocs,1,1,1,Grace Baer,BigEyes,Body,MarMam,Harbour seal,Hauled out,NA,0,No,NA,-129.372305109823,53.2394331142837,0.282299029131205,shore,0.312716096381861,1,1,8.4935
2021-07-22 18:08:27,659,Fin - North Shore (medium),249,4.8,5,Big Eyes,1,1,1,Chenoah Shine,BigEyes,Blow,MarMam,Humpback,Travel-S,NA,0,Can't check now,NA,-129.390924638356,53.2325698000315,1.34427703649165,horizon,10.5940553721632,1,1,8.8172
2021-07-22 18:22:10,660,Fin - North Shore (medium),216,8.8,0.5,Big Eyes,1,1,2,Chenoah Shine,BigEyes,Splash,MarMam,Humpback,Robust,NA,-1,No,NA,-129.415752726366,53.2009182340648,4.94865954873482,shore,10.313555891281,1,1,8.76633333333333
2021-07-22 19:05:20,661,Fin - North Shore (medium),215,9.6,0.01,Big Eyes,1,1,1,Chenoah Shine,BigEyes,Splash,MarMam,Humpback,Robust,NA,-1,No,NA,-129.452067468195,53.1685061970005,9.2884129923805,shore,10.3135849844948,1,1,8.46033333333333
