Date,SitNum,Landmark,Bearing,Zone,Reticle,How.Measured,Min,Best,Max,Observer,How.Seen,Cue,Class,Species,Behavior,Demo,Calves,Acoustic,Comment,X,Y,KM,Boundary,Boundary.KM,Effort.Obs,Eff.Scan,Eye.Height
2021-07-18 07:03:31,562,Fin-Keld Point (close),113,-0.1,40,Big Eyes,2,2,2,Janie Wray,BigEyes,Body,MarMam,Stellar's sea lion,Travel-E,NA,-1,No,NA,-129.369848083139,53.2363321189418,0.161741831085664,shore,3.7897688366533,1,1,6.81048333333333
2021-07-18 08:08:04,567,N/A,232,-0.1,4.25,Big Eyes,4,4,4,Janie Wray,BigEyes,Body,MarMam,Dall's porpoise,Active,NA,-1,No,NA,-129.386607693228,53.230107430948,1.22770669917086,shore,9.30431517391271,1,1,6.9084
2021-07-18 08:09:21,568,N/A,249,-0.1,1.4,Big Eyes,1,1,1,Janie Wray,BigEyes,Body,MarMam,Elephant seal,Resting,NA,-1,No,NA,-129.408373629948,53.2285569469797,2.5892139332991,horizon,9.38198229339335,1,1,6.91505
2021-07-18 09:03:23,570,CMP - Bangarangs (far),183,11.5,0.025,Big Eyes,2,2,2,Chenoah Shine,BigEyes,Breach,MarMam,Humpback,Active,NA,-1,Can't check now,NA,-129.378401072228,53.1647495363583,8.04067833052295,horizon,9.6402898689543,1,1,7.30106666666667
2021-07-18 09:04:59,571,N/A,202,0.5,2.6,Binocs,1,2,3,Chenoah Shine,BigEyes,Body,MarMam,Dall's porpoise,Active,NA,-1,No,NA,-129.374994045453,53.2325881063253,0.517556281967104,horizon,9.65068236570575,1,1,7.31681666666667
2021-07-18 09:07:02,572,N/A,253,10.2,1,Big Eyes,2,3,5,Chenoah Shine,BigEyes,Body,MarMam,Dall's porpoise,Active,NA,-1,No,NA,-129.418458552028,53.2284051585845,3.2301204086644,shore,8.81497533680198,1,1,7.33526666666667
2021-07-18 09:08:10,573,N/A,253,10.5,1,Big Eyes,1,1,1,Chenoah Shine,BigEyes,Body,MarMam,Harbour seal,Active,NA,-1,No,NA,-129.418502201929,53.2283971544895,3.23316070304865,shore,8.82052442823684,1,1,7.3445
2021-07-18 13:03:10,579,N/A,266,-0.1,2.2,Big Eyes,3,3,3,Janie Wray,BigEyes,Body,MarMam,Dall's porpoise,Active,NA,-1,No,NA,-129.407656191885,53.235405917995,2.37523803004143,shore,7.78703090376518,1,1,8.97216666666667
2021-07-18 14:08:03,581,N/A,217,-0.1,1.1,Big Eyes,4,4,4,Janie Wray,BigEyes,Body,MarMam,Dall's porpoise,Active,NA,-1,No,NA,-129.404322155741,53.211290051002,3.56816860118866,shore,10.3343621528106,1,1,8.8918
2021-07-18 14:09:11,582,N/A,231,-0.1,0.01,Big Eyes,5,5,5,Janie Wray,BigEyes,Body,MarMam,Dall's porpoise,Active,NA,-1,No,NA,-129.476899619393,53.1860536147966,8.98369472712956,shore,9.3509007860489,1,1,8.88726666666667
2021-07-18 14:17:25,583,N/A,184,-0.1,15,Big Eyes,5,5,5,Janie Wray,BigEyes,Body,MarMam,Dall's porpoise,Active,NA,-1,No,NA,-129.372640943631,53.2321270933701,0.532477182206467,horizon,10.6160903630804,1,1,8.85391666666667
2021-07-18 17:14:21,587,Fin - North Shore (medium),151,1,0.6,Binocs,1,1,1,Grace Baer,BigEyes,Body,MarMam,Harbour seal,Hauled out,NA,0,No,NA,-129.362391874967,53.2264354205752,1.33151231060463,shore,3.41403557058713,1,1,6.7348
2021-07-18 19:13:54,590,CMP - Fanny-Paige Pt (medium),227,0.5,15,Big Eyes,1,1,2,Grace Baer,BigEyes,Body,MarMam,Dall's porpoise,Active,NA,-1,No,NA,-129.375936269672,53.2347495279484,0.350910933595167,horizon,8.53674505711536,1,1,5.7252
