Date,SitNum,Landmark,Bearing,Zone,Reticle,How.Measured,Min,Best,Max,Observer,How.Seen,Cue,Class,Species,Behavior,Demo,Calves,Acoustic,Comment,X,Y,KM,Boundary,Boundary.KM,Effort.Obs,Eff.Scan,Eye.Height
2021-08-22 07:15:36,1278,N/A,167,0.3,28,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Travel-W,NA,-1,Can't check now,NA,-129.370909742685,53.2338576384121,0.347492187900445,shore,6.62167086324289,1,1,10.4528
2021-08-22 07:20:10,1279,N/A,329,-0.1,5,Big Eyes,3,3,3,Janie Wray,BigEyes,Blow,MarMam,Humpback,Milling,NA,-1,Can't check now,NA,-129.384163312368,53.248932098959,1.56227260541428,horizon,11.5338890648928,1,1,10.451
2021-08-22 07:20:50,1280,N/A,295,-0.1,4,Big Eyes,2,2,2,Janie Wray,BigEyes,Blow,MarMam,Humpback,Milling,NA,-1,Can't check now,NA,-129.397018714082,53.2438565915928,1.83260825622676,shore,9.49305889592687,1,1,10.451
2021-08-22 07:21:18,1281,N/A,196,7.1,22,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Milling,NA,-1,Can't check now,NA,-129.373901298218,53.2331053790527,0.439323213763321,horizon,11.5322335245931,1,1,10.448
2021-08-22 07:22:07,1282,N/A,314,-0.1,6,Big Eyes,2,2,2,Janie Wray,BigEyes,Blow,MarMam,Humpback,Milling,NA,-1,Can't check now,NA,-129.386615082789,53.245298083325,1.34559256769895,shore,9.04775816726405,1,1,10.4407666666667
2021-08-22 07:23:57,1283,N/A,156,-0.1,30,Big Eyes,1,1,1,Janie Wray,BigEyes,Body,MarMam,Harbour seal,Milling,NA,-1,No,NA,-129.370147102827,53.2342972115951,0.317077229902137,shore,3.96124796534975,1,1,10.4428
2021-08-22 07:27:04,1284,N/A,348,-0.1,40,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Resting,NA,-1,Can't check now,NA,-129.372857496429,53.2390799470745,0.248028180402099,shore,6.93115866833055,1,1,10.4308
2021-08-22 07:28:34,1285,N/A,237,-0.1,3.5,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Milling,NA,-1,Can't check now,NA,-129.397327913281,53.2270853716794,2.00496172567932,shore,9.20277510847195,1,1,10.4217666666667
2021-08-22 08:04:52,1286,N/A,157,-0.1,4.75,Big Eyes,2,2,2,Janie Wray,BigEyes,Blow,MarMam,Humpback,Milling,NA,-1,Can't check now,NA,-129.364023331628,53.2255352052573,1.37399167485775,shore,4.14535648815811,1,1,10.2099333333333
2021-08-22 08:10:07,1287,N/A,288,-0.1,4.75,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Fin,Milling,NA,-1,Can't check now,NA,-129.394613691714,53.2412792926296,1.57794253648428,shore,9.61952485361649,1,1,10.15865
2021-08-22 08:11:47,1288,N/A,308,-0.1,1,Big Eyes,2,2,2,Janie Wray,BigEyes,Blow,MarMam,Humpback,Milling,NA,-1,Can't check now,NA,-129.419679612254,53.25914681283,4.02318416433176,shore,8.92162290521705,1,1,10.1473833333333
2021-08-22 08:15:34,1289,N/A,166,-0.1,11,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Travel-W,NA,-1,Can't check now,NA,-129.369261075631,53.2301252633482,0.777043147926692,shore,6.45608950670604,1,1,10.1118
2021-08-22 09:18:29,1291,N/A,324,-0.1,3.75,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Fin,Milling,NA,-1,Can't check now,NA,-129.387372631883,53.2494939953631,1.732601141755,shore,10.4773833535422,1,1,9.21081666666667
2021-08-22 12:05:34,1292,N/A,333,-0.1,1.9,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Active,NA,-1,Can't check now,NA,-129.385505432958,53.2526653888371,1.9692622152951,horizon,8.87050996349148,1,1,6.18163333333333
2021-08-22 12:17:27,1295,N/A,165,-0.1,20,Big Eyes,2,2,2,Janie Wray,BigEyes,Blow,MarMam,Fin,Travel-W,NA,-1,Can't check now,NA,-129.370985808155,53.2344485697329,0.282444969903417,shore,6.29445659501758,1,1,6.05495
2021-08-22 14:08:43,1296,N/A,200,-0.1,0.01,Big Eyes,7,7,7,Janie Wray,BigEyes,Blow,MarMam,Humpback,BubbleNet,NA,-1,Possibly,NA,-129.411472889417,53.1721217954704,7.67111711605224,horizon,8.65927749673611,1,1,5.89073333333333
2021-08-22 17:11:53,1297,Pitt - Mt Hulke (far),263,-0.1,0.6,Big Eyes,1,1,1,Grace Baer,BigEyes,Blow,MarMam,Humpback,Resting,NA,-1,No,NA,-129.435428242714,53.2322281508641,4.25098874404134,shore,7.78696113106361,1,1,8.21753333333333
2021-08-22 18:10:44,1298,Pitt - Mt Hulke (far),288,5.4,1,Big Eyes,1,1,1,Chenoah Shine,BigEyes,Blow,MarMam,Humpback,Travel-S,NA,-1,No,NA,-129.426459735427,53.2474620440318,3.80831745349418,shore,9.60780675393405,1,1,9.18366666666667
2021-08-22 18:25:49,1299,Pitt - Twartz (far),274,5.1,1,Big Eyes,1,1,1,Chenoah Shine,BigEyes,Blow,MarMam,Humpback,Travel-S,NA,-1,No,NA,-129.427936301265,53.2392244913986,3.72936125437138,shore,8.06299184416194,1,1,9.30108333333333
2021-08-22 18:26:32,1300,Pitt - Twartz (far),293,5.1,2.2,Big Eyes,1,1,1,Chenoah Shine,BigEyes,Blow,MarMam,Humpback,Travel-W,NA,-1,No,NA,-129.406511684236,53.2456416208945,2.49126150231642,shore,9.33974025902577,1,1,9.30253333333333
2021-08-22 19:05:15,1301,Pitt - Twartz (far),296,-0.1,0.35,Big Eyes,1,1,1,Grace Baer,BigEyes,Blow,MarMam,Humpback,Active,NA,-1,No,NA,-129.448785170817,53.2592655419122,5.68426702395984,shore,9.66565830400133,1,1,9.14625
2021-08-22 19:09:15,1302,Gil Mtn (medium),140,0.6,6,Big Eyes,1,1,1,Grace Baer,Binocs,Body,MarMam,Humpback,Travel-E,NA,-1,No,NA,-129.362234562019,53.2298747474651,1.02056779562493,shore,3.27839912248453,1,1,9.1545
