Date,SitNum,Landmark,Bearing,Zone,Reticle,How.Measured,Min,Best,Max,Observer,How.Seen,Cue,Class,Species,Behavior,Demo,Calves,Acoustic,Comment,X,Y,KM,Boundary,Boundary.KM,Effort.Obs,Eff.Scan,Eye.Height
2021-08-02 07:01:33,864,N/A,333,4,1.9,Big Eyes,9,11,12,Chenoah Shine,Eye,Blow,MarMam,Humpback,BubbleNet,NA,-1,Possibly,NA,-129.387934624023,53.2555185104603,2.3256671381011,horizon,9.82546804900496,1,1,7.58425
2021-08-02 07:03:09,865,N/A,292,2.8,2.2,Big Eyes,1,1,1,Chenoah Shine,Eye,Blow,MarMam,Humpback,Travel-N,NA,-1,Possibly,NA,-129.401546157878,53.2440208643056,2.11659503291336,shore,9.29149036148213,1,1,7.57525
2021-08-02 07:07:40,866,N/A,167,5.6,0.55,Big Eyes,2,3,3,Chenoah Shine,Eye,Blow,MarMam,Fin,Milling,NA,-1,Can't check now,NA,-129.358653949189,53.2020846994382,3.97645235764527,shore,6.61171957654614,1,1,7.55266666666667
2021-08-02 07:12:56,867,N/A,166,5.4,0.2,Big Eyes,1,2,2,Chenoah Shine,BigEyes,Blow,MarMam,Humpback,Active,NA,-1,Can't check now,NA,-129.353502862163,53.1922965169262,5.11575313779917,shore,6.45399703424358,1,1,7.52826666666667
2021-08-02 08:05:53,871,N/A,163,5.5,0.25,Big Eyes,3,3,3,Chenoah Shine,BigEyes,Blow,MarMam,Fin,Travel-N,NA,-1,Can't check now,NA,-129.351728955552,53.1970519752126,4.63714399684889,shore,5.97125633417259,1,1,7.36411666666667
2021-08-02 08:07:20,872,N/A,162,5.9,0.05,Big Eyes,2,2,2,Chenoah Shine,BigEyes,Body,MarMam,Humpback,Milling,NA,-1,Can't check now,NA,-129.34735228663,53.1913424795723,5.3307505291421,shore,5.63069505581449,1,1,7.36166666666667
2021-08-02 08:13:20,874,Fin - North Shore (medium),335,1.3,0.15,Big Eyes,2,2,2,Chenoah Shine,BigEyes,Body,MarMam,Stellar's sea lion,Active,NA,-1,No,NA,-129.41158510686,53.2875941961479,6.22583361274654,horizon,9.67363814300239,1,1,7.35166666666666
2021-08-02 08:18:20,875,Fin - North Shore (medium),331,-0.1,7,Big Eyes,6,6,6,Chenoah Shine,BigEyes,Body,MarMam,Dall's porpoise,Active,NA,-1,No,NA,-129.378411474531,53.2437325942001,0.869432746072512,horizon,9.67122546586429,1,1,7.348
2021-08-02 09:04:24,878,N/A,168,2.4,3.5,Big Eyes,2,3,4,Chenoah Shine,BigEyes,Body,MarMam,Dall's porpoise,Active,NA,-1,No,NA,-129.367490862611,53.2239687205942,1.47127247665966,shore,6.79279889725852,1,1,7.3584
2021-08-02 09:08:24,879,N/A,160,8.9,0.15,Big Eyes,3,3,4,Chenoah Shine,BigEyes,Blow,MarMam,Fin,Milling,NA,-1,Can't check now,NA,-129.3490673071,53.1990505930026,4.48236096917472,shore,5.09788014722072,1,1,7.3638
2021-08-02 09:10:19,880,N/A,216,1,13,Big Eyes,1,1,1,Chenoah Shine,BigEyes,Body,MarMam,Harbour seal,Milling,NA,-1,No,NA,-129.37657173436,53.2332024543941,0.508633506903603,horizon,9.68327188569996,1,1,7.36631666666667
2021-08-02 09:12:04,881,N/A,232,8.8,0.1,Big Eyes,2,2,3,Chenoah Shine,BigEyes,Body,MarMam,Dall's porpoise,Milling,NA,-1,No,NA,-129.451792638155,53.199600920731,6.73760851773163,shore,9.29337191292414,1,1,7.36906666666667
2021-08-02 09:13:59,882,N/A,290,8.6,1,Big Eyes,1,1,1,Chenoah Shine,BigEyes,Body,MarMam,Dall's porpoise,Milling,NA,-1,No,NA,-129.417944497392,53.2468815546901,3.25078553779776,shore,9.36077362471928,1,1,7.37098333333333
2021-08-02 09:15:45,883,CMP - Southern Peaks (far),290,8.9,1,Big Eyes,1,1,1,Chenoah Shine,BigEyes,Heard,MarMam,Humpback,Milling,NA,-1,Can't check now,NA,-129.417956216934,53.2468841031628,3.25161625556849,shore,9.36237054818452,1,1,7.3735
2021-08-02 09:17:33,884,CMP - Southern Peaks (far),274,7.6,0.85,Big Eyes,1,1,1,Chenoah Shine,BigEyes,Body,MarMam,Elephant seal,Milling,NA,-1,No,NA,-129.424080600655,53.2390648637767,3.47191228088479,shore,8.08204666461996,1,1,7.3781
2021-08-02 13:05:16,888,Gil Mtn (medium),149,2.4,1.2,Big Eyes,4,4,5,Grace Baer,BigEyes,Blow,MarMam,Fin,Active,NA,-1,Can't check now,NA,-129.355342686641,53.2202237670125,2.16501448128444,shore,3.33553173809503,1,1,7.9708
2021-08-02 14:06:06,892,Pitt - Union Pass (far),290,9,0.01,Big Eyes,1,1,1,Grace Baer,BigEyes,Blow,MarMam,Baleen spp.,Active,NA,-1,No,NA,-129.496619824726,53.2639639585094,8.82753597298377,shore,9.35378163994064,1,1,8.0559
2021-08-02 17:09:16,897,Gil Mtn (far),146,3.2,0.2,Big Eyes,2,3,4,Grace Baer,BigEyes,Blow,MarMam,Fin,Active,NA,-1,Can't check now,NA,-129.347289931519,53.2148976716245,2.95326663617916,shore,3.24961351548397,1,1,7.23086666666667
2021-08-02 17:19:33,899,Pitt - McReight Pt (far),227,5.2,0.6,Big Eyes,1,1,1,Grace Baer,Binocs,Blow,MarMam,Humpback,Travel-S,NA,-1,No,NA,-129.416088984403,53.2123315594442,4.00783723026826,horizon,9.5,1,1,7.1506
2021-08-02 19:16:36,902,S Squally (medium),169,-0.1,4.5,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Active,NA,-1,Can't check now,NA,-129.368870105122,53.2270063510361,1.12167488681338,shore,6.97695868429045,1,1,6.6294
