Date,SitNum,Landmark,Bearing,Zone,Reticle,How.Measured,Min,Best,Max,Observer,How.Seen,Cue,Class,Species,Behavior,Demo,Calves,Acoustic,Comment,X,Y,KM,Boundary,Boundary.KM,Effort.Obs,Eff.Scan,Eye.Height
2021-08-25 07:02:54,1374,N/A,228,-0.1,3.75,Big Eyes,2,2,2,Janie Wray,BigEyes,Blow,MarMam,Humpback,Resting,NA,-1,Can't check now,NA,-129.391262635809,53.2265627397804,1.71905145262014,shore,9.56848615148388,1,1,9.1506
2021-08-25 07:04:35,1375,N/A,249,-0.1,3.25,Big Eyes,2,2,2,Janie Wray,BigEyes,Blow,MarMam,Humpback,Resting,NA,-1,Can't check now,NA,-129.398870942584,53.2307426548047,1.91122369955471,horizon,10.8031883553056,1,1,9.16875
2021-08-25 07:06:47,1376,N/A,319,-0.1,4.75,Big Eyes,3,3,3,Janie Wray,BigEyes,Blow,MarMam,Humpback,Milling,NA,-1,Can't check now,NA,-129.386360262655,53.2467288991115,1.4495115469785,shore,9.84594628791992,1,1,9.19518333333333
2021-08-25 07:09:08,1377,N/A,303,-0.1,1,Big Eyes,2,2,2,Janie Wray,BigEyes,Blow,MarMam,Humpback,Resting,NA,-1,Can't check now,NA,-129.420264995587,53.2556173248827,3.82665602356958,shore,9.76041390181816,1,1,9.22873333333333
2021-08-25 07:11:07,1378,N/A,272,-0.1,1,Big Eyes,2,2,2,Janie Wray,BigEyes,Blow,MarMam,Fin,Resting,NA,-1,Can't check now,NA,-129.428030343487,53.238056215514,3.72881220542321,shore,8.15456389029328,1,1,9.25928333333333
2021-08-25 07:12:09,1379,N/A,274,-0.1,1.1,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Sleeping,NA,-1,Can't check now,NA,-129.425432881979,53.2391208629588,3.56220545413832,shore,8.07701218023542,1,1,9.2705
2021-08-25 07:19:39,1380,N/A,319,-0.1,1,Big Eyes,2,2,2,Janie Wray,BigEyes,Blow,MarMam,Humpback,Resting,NA,-1,Can't check now,NA,-129.410186482651,53.2631281309929,3.86854010752078,shore,9.85363483929027,1,1,9.36375
2021-08-25 07:59:52,1381,N/A,154,-0.1,12,Big Eyes,2,2,2,Janie Wray,BigEyes,Blow,MarMam,Humpback,Travel-N,NA,-1,Can't check now,NA,-129.36768264079,53.231499769704,0.668658777659843,shore,3.52438085921986,1,1,10.0888
2021-08-25 08:02:10,1382,N/A,243,-0.1,3,Big Eyes,2,2,2,Janie Wray,BigEyes,Blow,MarMam,Humpback,Milling,NA,-1,Can't check now,NA,-129.400589316085,53.2282035503432,2.13100468932022,horizon,11.1519690593718,1,1,9.77033333333333
2021-08-25 08:04:29,1383,N/A,301,-0.1,0.025,Big Eyes,3,3,3,Janie Wray,BigEyes,Blow,MarMam,Humpback,Active,NA,-1,Can't check now,NA,-129.49053757894,53.2794397037615,9.20478763164336,shore,10.1643149795893,1,1,9.78786666666667
2021-08-25 08:05:19,1384,N/A,304,-0.1,1,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Sleeping,NA,-1,Can't check now,NA,-129.421550892386,53.256859751829,3.97443416643705,shore,9.52271854513171,1,1,9.79485
2021-08-25 08:06:25,1385,N/A,301,-0.1,2.4,Big Eyes,2,2,2,Janie Wray,BigEyes,Blow,MarMam,Fin,Milling,NA,-1,Can't check now,NA,-129.403870994299,53.2483272532793,2.47014356144091,shore,10.1452717741632,1,1,9.80516666666667
2021-08-25 08:07:17,1386,N/A,306,-0.1,3,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Milling,NA,-1,Can't check now,NA,-129.397826187175,53.2480912981047,2.11947537696861,shore,9.02624346332414,1,1,9.8127
2021-08-25 08:08:07,1387,N/A,289,-0.1,0.05,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Sleeping,NA,-1,Can't check now,NA,-129.49095918479,53.2613390903646,8.37437267143633,shore,9.48433746180891,1,1,9.81758333333333
2021-08-25 08:19:07,1388,N/A,187,-0.1,16,Big Eyes,2,2,2,Janie Wray,BigEyes,Blow,MarMam,Humpback,Travel-W,NA,-1,Can't check now,NA,-129.373103301584,53.231928044107,0.557487519159019,horizon,11.2136439060797,1,1,9.8787
2021-08-25 08:19:45,1389,N/A,157,-0.1,22,Big Eyes,2,2,2,Janie Wray,BigEyes,Blow,MarMam,Humpback,Travel-W,NA,-1,Can't check now,NA,-129.369735191785,53.2335891538001,0.400284588847168,shore,4.13458520046667,1,1,9.8825
2021-08-25 08:21:31,1390,N/A,215,-0.1,12,Big Eyes,8,8,8,Janie Wray,BigEyes,Body,MarMam,Dall's porpoise,Milling,NA,-1,No,NA,-129.378292129562,53.2315927938717,0.721019832066982,shore,10.3052140199803,1,1,9.88758333333333
