Date,SitNum,Landmark,Bearing,Zone,Reticle,How.Measured,Min,Best,Max,Observer,How.Seen,Cue,Class,Species,Behavior,Demo,Calves,Acoustic,Comment,X,Y,KM,Boundary,Boundary.KM,Effort.Obs,Eff.Scan,Eye.Height
2021-08-31 07:02:17,1507,Pitt - McReight Pt (far),315,1.3,3.75,Binocs,1,1,1,Chenoah Shine,Eye,Blow,MarMam,Fin,Sleeping,NA,-1,Can't check now,NA,-129.376059275755,53.2392795862806,0.374530765858981,shore,9.10281737781982,1,1,7.40143333333333
2021-08-31 08:04:25,1508,Pitt - Twartz (medium),298,6.9,1.8,Big Eyes,1,1,1,Chenoah Shine,Eye,Blow,MarMam,Humpback,Sleeping,NA,-1,Can't check now,NA,-129.40313337238,53.2467770984694,2.34237514950293,horizon,9.66831848718939,1,1,7.34358333333333
2021-08-31 08:21:20,1510,Pitt - Union Pass (far),327,5.8,1.5,Big Eyes,1,1,1,Chenoah Shine,Eye,Blow,MarMam,Fin,Travel-S,NA,-1,Can't check now,NA,-129.393429571722,53.2565712682614,2.61061028272165,horizon,9.67078673262471,1,1,7.34733333333333
2021-08-31 09:20:43,1512,S Squally (far),163,7.8,2,Big Eyes,4,6,9,Chenoah Shine,Eye,Body,MarMam,Dall's porpoise,Porpoising,NA,-1,No,NA,-129.362884433476,53.2188916619266,2.09569345323611,shore,5.95612171496112,1,1,7.44743333333333
2021-08-31 12:02:19,1513,Fin - Buckle Pt (far),343,3.2,2.4,Big Eyes,3,3,3,Chenoah Shine,BigEyes,Blow,MarMam,Humpback,Sleeping,NA,-1,Can't check now,NA,-129.381223953992,53.2547936757676,2.08243142512003,horizon,3,1,1,7.94831666666667
2021-08-31 12:07:56,1515,CMP - Penders (medium),192,5.6,3.5,Big Eyes,2,2,3,Chenoah Shine,BigEyes,Body,MarMam,Dall's porpoise,Milling,NA,-1,No,NA,-129.377096649322,53.2227835176277,1.60611942168859,horizon,10.065202840853,1,1,7.95886666666667
2021-08-31 13:11:44,1516,CMP - Southern Peaks (medium),175,0.3,12,Big Eyes,1,1,1,Chenoah Shine,BigEyes,Blow,MarMam,Humpback,Travel-S,NA,-1,Can't check now,NA,-129.371309099806,53.2316037131198,0.591678844420403,horizon,10.0987445265839,1,1,8.012
2021-08-31 13:13:54,1517,N/A,338,5.7,1.8,Big Eyes,1,1,1,Chenoah Shine,BigEyes,Heard,MarMam,Humpback,Travel-W,NA,-1,Can't check now,NA,-129.38570638509,53.2570798995265,2.42230503513134,shore,6.96100865265229,1,1,8.0119
2021-08-31 13:16:48,1518,Pitt - Mt Dory (medium),200,6.5,2.6,Big Eyes,2,2,2,Chenoah Shine,BigEyes,Heard,MarMam,Humpback,Sleeping,NA,-1,Can't check now,NA,-129.382289988435,53.2201158222611,1.98775086621965,horizon,10.0986184806908,1,1,8.0118
2021-08-31 13:20:21,1520,N/A,349,0.4,6,Big Eyes,3,4,6,Chenoah Shine,BigEyes,Body,MarMam,Dall's porpoise,Active,NA,-1,No,NA,-129.375093976159,53.2461700014314,1.05097884375397,shore,6.88397720569389,1,1,8.01065
2021-08-31 13:24:13,1522,N/A,227,11,0.01,Big Eyes,1,1,1,Chenoah Shine,BigEyes,Blow,MarMam,Baleen spp.,Travel-W,NA,-1,Can't check now,NA,-129.470352511604,53.1820138937819,8.94991088567743,shore,9.66094045917671,1,1,8.00878333333333
2021-08-31 14:25:38,1525,N/A,200,6.5,1.5,Big Eyes,1,1,1,Chenoah Shine,BigEyes,Body,MarMam,Humpback,Travel-N,NA,-1,Can't check now,NA,-129.386323665542,53.2134824850319,2.77330883716642,horizon,10.0501633298714,1,1,7.9351
2021-08-31 18:04:12,1526,CMP - Penders (Close),170,0.2,30,Big Eyes,1,1,1,Grace Baer,BigEyes,Blow,MarMam,Humpback,Travel-N,NA,0,No,NA,-129.371540068733,53.2350561054501,0.208373891551281,shore,8.33115815042596,1,1,6.5502
2021-08-31 18:09:38,1527,CMP - Penders (far),185,-0.1,0.8,Big Eyes,1,1,1,Grace Baer,BigEyes,Blow,MarMam,Humpback,Travel-S,NA,-1,No,NA,-129.376415321277,53.2072646698888,3.31072695849234,horizon,9.11710325869565,1,1,6.5301
2021-08-31 18:15:40,1529,CMP - Bangarangs (far),227,-0.1,0.01,Big Eyes,6,7,8,Grace Baer,BigEyes,Blow,MarMam,Humpback,Active,NA,-1,No,NA,-129.460878544096,53.1873088781994,8.08706544377402,horizon,9.10166256295821,1,1,6.508
2021-08-31 19:13:35,1531,Pitt - McReight Pt (close),240,0.3,1.5,Binocs,2,2,2,Grace Baer,BigEyes,Blow,MarMam,Fin,Travel-N,NA,0,Can't check now,NA,-129.38165561163,53.2335919174867,0.736232473865348,horizon,9.00988728921284,0,1,6.37741666666667
2021-08-31 19:19:01,1532,Pitt - Mt Dory (far),296,-0.1,0.6,Big Eyes,1,1,1,Grace Baer,BigEyes,Body,MarMam,Humpback,Robust,NA,-1,Can't check now,NA,-129.421949511472,53.2514461232192,3.69551466817977,horizon,9.00816824421242,0,1,6.37498333333333
