Date,SitNum,Landmark,Bearing,Zone,Reticle,How.Measured,Min,Best,Max,Observer,How.Seen,Cue,Class,Species,Behavior,Demo,Calves,Acoustic,Comment,X,Y,KM,Boundary,Boundary.KM,Effort.Obs,Eff.Scan,Eye.Height
2021-08-05 08:13:55,947,CMP - Bangarangs (far),188,-0.1,0.01,Big Eyes,5,5,5,Janie Wray,BigEyes,Blow,MarMam,Baleen spp.,Active,NA,-1,Can't check now,NA,-129.391286630805,53.1551190494146,9.19073353762381,horizon,10.2723499728429,1,1,8.28983333333333
2021-08-05 09:15:23,948,CMP - Penders (far),172,-0.1,0.01,Big Eyes,5,5,5,Janie Wray,BigEyes,Blow,MarMam,Baleen spp.,Active,NA,-1,Can't check now,NA,-129.353779215104,53.1589487260227,8.76035327424692,horizon,9.81634127298581,1,1,7.57016666666667
2021-08-05 09:18:44,949,Fin-Keld Point (close),152,-0.1,9.5,Big Eyes,1,1,1,Janie Wray,BigEyes,Body,MarMam,Harbour seal,Active,NA,-1,No,NA,-129.36762564075,53.2318822444446,0.632450222994193,shore,3.43876745248785,1,1,7.53366666666667
2021-08-05 09:23:00,950,Fin-Keld Point (close),144,-0.1,4.25,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Resting,NA,-1,Can't check now,NA,-129.362261888863,53.2288089606673,1.11297133676416,shore,3.23505577574196,1,1,7.494
2021-08-05 13:13:18,957,S Squally (medium),158,-0.1,1.9,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Active,NA,-1,Can't check now,NA,-129.361568955313,53.2213240210636,1.86954348134626,shore,4.2143005685277,1,1,7.0034
2021-08-05 13:14:15,958,S Squally (medium),162,-0.1,0.5,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Baleen spp.,Active,NA,-1,Can't check now,NA,-129.354929480753,53.2053011324952,3.69749211662344,shore,5.63695046751114,1,1,7.01075
2021-08-05 14:13:22,962,N/A,166,-0.1,0.01,Big Eyes,1,1,1,Janie Wray,BigEyes,Blow,MarMam,Humpback,Robust,NA,-1,Can't check now,NA,-129.348997389745,53.1814804167476,6.3562454566975,shore,6.45409816286402,1,1,7.4153
2021-08-05 18:09:36,966,CMP - Penders (far),185,7.1,0.2,Big Eyes,1,1,1,Grace Baer,BigEyes,Blow,MarMam,Baleen spp.,Active,NA,-1,Can't check now,NA,-129.380102438064,53.1820409980202,6.12858933761217,horizon,10.0785571321551,1,1,7.98
2021-08-05 18:20:47,968,Pitt - Union Pass (far),323,-0.1,2.6,Big Eyes,2,3,4,Grace Baer,BigEyes,Body,MarMam,Dall's porpoise,Milling,NA,-1,No,NA,-129.3898712887,53.2510267260309,1.96875916724559,horizon,10.0407865303566,1,1,7.9203
2021-08-05 18:59:55,969,Pitt - Mt Dory (medium),295,5.7,1,Big Eyes,2,3,4,Chenoah Shine,BigEyes,Body,MarMam,Dall's porpoise,Milling,NA,-1,No,NA,-129.418821420238,53.2499349398116,3.43498050258702,shore,9.48860704964454,1,1,7.94466666666666
2021-08-05 19:17:11,971,Gil Mtn (medium),146,5.2,1.2,Big Eyes,1,1,1,Chenoah Shine,BigEyes,Blow,MarMam,Humpback,Milling,NA,-1,Can't check now,NA,-129.354355351087,53.2211682460694,2.11166788316766,shore,3.2470913074734,1,1,7.78553333333333
